lineage	nuc_muts	spike_muts	s1_muts	s2_muts	ntd_muts	rbd_muts	orf1ab_muts	accessory_muts
LP.3	137.	63.	63.	0.	21.	34.	21.	14.
LP.4	139.	63.	63.	0.	20.	34.	20.	15.
LQ.1	132.	63.	63.	0.	21.	34.	19.	14.
LQ.1.1	133.	64.	64.	0.	22.	34.	19.	14.
LQ.2	134.	63.	63.	0.	21.	33.	20.	14.
LQ.3	131.	62.	62.	0.	21.	33.	20.	14.
LR.1	131.	62.	62.	0.	20.	34.	20.	14.
LR.2	136.	63.	63.	0.	21.	34.	22.	14.
LR.3	135.	62.	62.	0.	20.	34.	21.	14.
LS.1	135.	64.	64.	0.	22.	34.	21.	14.
LT.1	137.	63.	63.	0.	21.	34.	20.	14.
LU.1	137.	62.	62.	0.	20.	34.	19.	15.
LU.2	136.	62.	62.	0.	20.	34.	19.	15.
LU.2.1	137.5	63.5	63.5	0.	21.5	34.	19.	15.
LU.2.1.1	143.	65.	65.	0.	23.	34.	21.	15.
LU.2.2	141.	63.	63.	0.	20.	34.	21.	16.
LV.1	123.	59.	59.	0.	20.	31.	18.	13.
LV.2	136.	62.	62.	0.	20.	34.	22.	13.
LW.1	140.	63.	63.	0.	21.	34.	20.	15.
LW.1.1	142.	64.	64.	0.	22.	34.	21.	15.
LW.1.2	142.	64.	64.	0.	22.	34.	20.	15.
LY.1	134.	65.	65.	0.	23.	34.	19.	14.
LY.2	136.	64.	64.	0.	22.	34.	21.	14.
LZ.1	136.	63.	63.	0.	21.	34.	20.	15.
LZ.1.1	139.	64.	64.	0.	22.	34.	20.	15.
LZ.2	136.	63.	63.	0.	21.	34.	20.	14.
LZ.2.1	135.	63.	63.	0.	21.	34.	20.	14.
MA.1	133.5	63.	63.	0.	21.	34.	19.	14.
MA.1.1	136.	63.	63.	0.	21.	34.	19.	14.
MA.1.1.1	139.	64.	64.	0.	21.	35.	19.	15.
MB.1	135.5	63.	63.	0.	21.	34.	19.5	15.
MB.1.1	137.	65.	65.	0.	23.	34.	19.	15.
MB.1.1.1	138.	65.	65.	0.	23.	34.	20.	15.
MC.1	139.	63.	63.	0.	20.	34.	21.	14.
MC.10	138.	62.	62.	0.	20.	34.	21.	14.
MC.11	138.	62.	62.	0.	20.	34.	21.	14.
MC.11.1	140.	63.	63.	0.	21.	34.	21.	14.
MC.12	138.	63.	63.	0.	21.	34.	21.	14.
MC.13	138.	62.	62.	0.	20.	34.	21.	14.
MC.13.1	140.	63.	63.	0.	21.	34.	21.	14.
MC.14	138.	63.	63.	0.	21.	34.	21.	14.
MC.15	138.	63.	63.	0.	21.	34.	21.	14.
MC.16	138.	62.	62.	0.	20.	34.	21.	14.
MC.2	138.	62.	62.	0.	20.	34.	21.	14.
MC.2.1	139.	63.	63.	0.	21.	34.	21.	14.
MC.3	142.	63.	63.	0.	21.	34.	21.	14.
MC.4	138.	63.	63.	0.	21.	34.	21.	14.
MC.5	138.	62.	62.	0.	20.	34.	21.	14.
MC.6	139.	62.	62.	0.	20.	34.	23.	14.
MC.7	139.	63.	63.	0.	20.	35.	21.	14.
MC.8	138.	62.	62.	0.	20.	34.	21.	14.
MC.8.1	142.	63.	63.	0.	20.	34.	21.	14.
MC.9	139.	62.	62.	0.	20.	34.	22.	15.
MD.1	131.	62.	62.	0.	20.	34.	20.	14.
MD.1.1	132.	63.	63.	0.	20.	34.	20.	14.
MD.2	133.	62.	62.	0.	20.	34.	21.	14.
MD.3	134.	61.	61.	0.	20.	33.	20.	14.
MD.3.1	137.	62.	62.	0.	20.	34.	20.	15.
ME.1	138.	65.	65.	0.	22.	35.	20.	14.
MF.1	140.	63.	63.	0.	20.	34.	20.	15.
MF.2	140.	64.	64.	0.	22.	33.	21.	15.
MG.1	139.	65.	65.	0.	21.	34.	22.	14.
MH.1	135.	64.	64.	0.	21.	34.	20.	14.
MJ.1	135.	63.	63.	0.	21.	34.	21.	14.
MK.1	138.	63.	63.	0.	21.	34.	20.	14.
MK.2	137.	62.	62.	0.	20.	34.	20.	14.
MK.3	143.	64.	64.	0.	20.	36.	24.	14.
ML.1	138.	63.	63.	0.	20.	34.	20.	15.
ML.2	138.	63.	63.	0.	20.	34.	20.	15.
MM.1	138.	63.	63.	0.	20.	34.	21.	14.
MM.2	139.	64.	64.	0.	22.	34.	21.	14.
MN.1	139.	65.	65.	0.	24.	33.	20.	14.
MP.1	128.	60.	60.	0.	20.	32.	18.	13.
MP.1.1	130.	62.	62.	0.	20.	34.	18.	13.
MQ.1	139.	64.	64.	0.	21.	34.	19.	15.
MQ.2	140.	63.	63.	0.	20.	33.	20.	15.
MR.1	140.	62.	62.	0.	20.	34.	22.	15.
MS.1	133.	61.	61.	0.	20.	33.	20.	14.
MT.1	137.	63.	63.	0.	21.	34.	20.	16.
MU.1	139.	64.	64.	0.	21.	34.	22.	14.
MV.1	139.	66.	66.	0.	23.	35.	20.	15.
MW.1	140.	64.	64.	0.	22.	34.	22.	16.
MY.1	141.	64.	64.	0.	22.	34.	20.	15.
MZ.1	135.	62.	62.	0.	21.	33.	19.	15.
N.3	10.	1.	1.	0.	0.	0.	1.	5.
N.4	11.	1.	1.	0.	0.	0.	2.	4.
N.5	14.	2.	2.	0.	0.	1.	1.	5.
N.6	11.	1.	1.	0.	0.	0.	1.	4.
N.9	16.	2.	2.	0.	0.	1.	3.	5.
P.1	33.	10.	10.	0.	5.	3.	4.	5.
P.1.1	34.	10.	10.	0.	5.	3.	4.	5.
P.1.10	35.	10.	10.	0.	5.	3.	5.	5.
P.1.10.1	39.	10.	10.	0.	5.	3.	7.	5.
P.1.11	35.	11.	11.	0.	5.	3.	4.	5.
P.1.12	33.	10.	10.	0.	5.	3.	4.	5.
P.1.12.1	43.	13.	13.	0.	7.	3.	4.	8.
P.1.13	35.	10.	10.	0.	5.	3.	5.	5.
P.1.14	36.	10.	10.	0.	5.	3.	5.	5.
P.1.15	35.	10.	10.	0.	5.	3.	4.	5.
P.1.16	34.	10.	10.	0.	5.	3.	4.	6.
P.1.17	36.	10.	10.	0.	5.	3.	4.	5.
P.1.17.1	39.	11.	11.	0.	6.	3.	6.	5.
P.1.2	38.	10.	10.	0.	5.	3.	6.	6.
P.1.4	34.	11.	11.	0.	5.	3.	4.	5.
P.1.6	36.	11.	11.	0.	5.	3.	4.	5.
P.1.7	36.	11.	11.	0.	5.	3.	4.	5.
P.1.7.1	36.	11.	11.	0.	5.	3.	5.	5.
P.1.8	42.	12.	12.	0.	5.	4.	6.	7.
P.1.9	39.	11.	11.	0.	5.	3.	7.	5.
P.2	17.	2.	2.	0.	0.	1.	3.	4.
P.3	26.	5.	5.	0.	1.	2.	7.	3.
P.4	28.	4.	4.	0.	2.	1.	8.	4.
P.5	28.	5.	5.	0.	2.	2.	5.	3.
P.6	23.	3.	3.	0.	0.	0.	8.	3.
P.7	21.	1.	1.	0.	0.	0.	6.	4.
Q.1	29.	4.	4.	0.	0.	1.	4.	7.
Q.2	34.	4.	4.	0.	0.	1.	6.	9.
Q.3	33.	4.	4.	0.	0.	1.	7.	8.
Q.4	34.	5.	5.	0.	0.	1.	9.	7.
Q.7	34.	4.	4.	0.	0.	1.	5.	9.
Q.8	35.	4.	4.	0.	0.	1.	5.	9.
R.1	20.	3.	3.	0.	1.	1.	3.	5.
W.1	18.	2.	2.	0.	1.	0.	2.	2.
XA	33.	7.	7.	0.	2.	1.	6.	11.
XAA	68.	24.	24.	0.	4.	16.	13.	9.
XAB	67.	24.	24.	0.	4.	16.	11.	9.
XAC	67.	24.	24.	0.	4.	16.	13.	11.
XAD	66.	24.	24.	0.	4.	16.	13.	10.
XAE	67.	23.	23.	0.	4.	15.	14.	9.
XAF	65.	24.	24.	0.	4.	16.	11.	10.
XAG	67.	22.	22.	0.	4.	14.	12.	8.
XAH	63.	24.	24.	0.	4.	16.	12.	11.
XAJ	72.	26.	26.	0.	4.	17.	12.	9.
XAK	68.	25.	25.	0.	5.	16.	10.	8.
XAL	61.	23.	23.	0.	4.	16.	10.	8.
XAM	68.	22.	22.	0.	3.	15.	12.	10.
XAN	70.	25.	25.	0.	4.	17.	14.	11.
XAP	63.	24.	24.	0.	4.	16.	12.	10.
XAQ	63.	24.	24.	0.	4.	16.	9.	9.
XAR	67.	25.	25.	0.	5.	16.	11.	9.
XAS	68.	25.	25.	0.	4.	17.	11.	10.
XAT	66.	24.	24.	0.	4.	16.	14.	11.
XAU	70.	24.	24.	0.	4.	16.	11.	10.
XAV	67.	25.	25.	0.	4.	17.	14.	11.
XAW	96.	25.	25.	0.	5.	17.	24.	12.
XAY	77.	33.	33.	0.	10.	18.	14.	10.
XAY.1	84.	34.	34.	0.	11.	18.	17.	10.
XAY.1.1	86.	35.	35.	0.	11.	19.	18.	10.
XAY.1.1.1	88.	35.	35.	0.	11.	19.	18.	10.
XAY.1.1.2	88.	35.	35.	0.	11.	19.	19.	11.
XAY.1.1.3	90.	35.	35.	0.	11.	19.	18.	10.
XAY.1.2	86.	34.	34.	0.	11.	18.	18.	10.
XAY.2	80.	33.	33.	0.	10.	18.	15.	10.
XAY.2.1	83.	33.	33.	0.	10.	18.	16.	11.
XAY.2.2	84.	33.	33.	0.	10.	18.	18.	10.
XAY.2.3	82.	33.	33.	0.	10.	18.	17.	10.
XAY.3	79.	33.	33.	0.	10.	18.	15.	10.
XAZ	67.	25.	25.	0.	4.	17.	13.	11.
XB	29.	7.	7.	0.	5.	0.	9.	13.
XBA	70.	30.	30.	0.	9.	17.	15.	14.
XBB	88.	33.	33.	0.	7.	22.	15.	10.
XBB.1	90.5	34.	34.	0.	8.	22.	15.	10.5
XBB.1.1	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.10	95.	35.	35.	0.	8.	23.	15.	10.
XBB.1.11	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.11.1	93.	35.	35.	0.	8.	23.	15.	11.
XBB.1.12	97.	35.	35.	0.	8.	23.	19.	11.
XBB.1.12.1	101.	36.	36.	0.	8.	23.	20.	11.
XBB.1.13	91.	35.	35.	0.	8.	23.	15.	11.
XBB.1.13.1	96.	36.	36.	0.	8.	23.	16.	11.
XBB.1.14	94.	36.	36.	0.	9.	22.	15.	11.
XBB.1.14.1	97.	37.	37.	0.	10.	22.	15.	12.
XBB.1.15	91.	34.	34.	0.	8.	22.	16.	11.
XBB.1.15.1	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.16	101.	37.	37.	0.	9.	24.	17.	11.
XBB.1.16.1	102.	38.	38.	0.	9.	24.	17.	11.
XBB.1.16.10	102.	37.	37.	0.	9.	24.	17.	12.
XBB.1.16.11	102.	38.	38.	0.	9.	25.	17.	11.
XBB.1.16.12	102.	38.	38.	0.	10.	24.	17.	11.
XBB.1.16.13	103.	37.	37.	0.	9.	24.	19.	11.
XBB.1.16.14	103.	38.	38.	0.	9.	25.	17.	11.
XBB.1.16.15	106.	39.	39.	0.	10.	25.	17.	11.
XBB.1.16.16	103.	38.	38.	0.	9.	24.	17.	12.
XBB.1.16.17	102.	38.	38.	0.	9.	24.	17.	11.
XBB.1.16.18	102.	37.	37.	0.	9.	24.	17.	12.
XBB.1.16.19	102.	37.	37.	0.	9.	24.	18.	11.
XBB.1.16.2	103.	37.	37.	0.	9.	24.	18.	12.
XBB.1.16.20	102.	37.	37.	0.	9.	24.	17.	12.
XBB.1.16.21	102.	37.	37.	0.	9.	24.	18.	11.
XBB.1.16.22	102.	37.	37.	0.	9.	24.	17.	12.
XBB.1.16.23	103.	38.	38.	0.	10.	24.	17.	11.
XBB.1.16.24	111.	41.	41.	0.	10.	25.	19.	11.
XBB.1.16.25	104.	37.	37.	0.	9.	24.	18.	11.
XBB.1.16.26	103.	39.	39.	0.	9.	26.	17.	11.
XBB.1.16.27	116.	39.	39.	0.	9.	25.	20.	12.
XBB.1.16.28	107.	39.	39.	0.	9.	24.	18.	11.
XBB.1.16.29	107.	37.	37.	0.	9.	24.	19.	11.
XBB.1.16.3	102.	37.	37.	0.	9.	24.	17.	11.
XBB.1.16.30	105.	38.	38.	0.	9.	24.	17.	12.
XBB.1.16.31	103.	37.	37.	0.	9.	24.	17.	11.
XBB.1.16.32	106.	38.	38.	0.	9.	25.	17.	11.
XBB.1.16.4	102.	38.	38.	0.	9.	24.	17.	11.
XBB.1.16.5	104.	37.	37.	0.	9.	24.	17.	11.
XBB.1.16.6	105.	38.	38.	0.	9.	25.	17.	11.
XBB.1.16.7	105.	37.	37.	0.	9.	24.	18.	11.
XBB.1.16.8	102.	37.	37.	0.	9.	24.	17.	11.
XBB.1.16.9	104.	38.	38.	0.	9.	25.	18.	11.
XBB.1.17	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.17.1	94.	36.	36.	0.	9.	23.	16.	11.
XBB.1.17.2	93.	34.	34.	0.	8.	22.	17.	11.
XBB.1.18	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.18.1	93.	35.	35.	0.	8.	23.	16.	11.
XBB.1.19	94.	35.	35.	0.	8.	23.	15.	10.
XBB.1.19.1	96.	36.	36.	0.	8.	23.	15.	10.
XBB.1.19.2	99.	36.	36.	0.	8.	24.	16.	10.
XBB.1.2	93.	35.	35.	0.	8.	22.	15.	11.
XBB.1.20	94.	34.	34.	0.	8.	22.	16.	11.
XBB.1.21	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.22	92.	35.	35.	0.	8.	23.	15.	11.
XBB.1.22.1	94.	36.	36.	0.	9.	23.	15.	11.
XBB.1.22.2	96.	35.	35.	0.	8.	23.	16.	11.
XBB.1.22.3	94.	35.	35.	0.	8.	23.	17.	11.
XBB.1.23	94.	34.	34.	0.	8.	22.	16.	12.
XBB.1.24	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.24.1	95.	36.	36.	0.	8.	24.	16.	11.
XBB.1.24.2	98.	36.	36.	0.	9.	23.	17.	12.
XBB.1.24.3	96.	36.	36.	0.	9.	23.	17.	11.
XBB.1.25	93.	34.	34.	0.	8.	22.	15.	11.
XBB.1.26	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.27	96.	35.	35.	0.	8.	23.	16.	11.
XBB.1.28	92.5	35.5	35.5	0.	8.	23.5	15.5	11.
XBB.1.28.1	92.	36.	36.	0.	8.	24.	15.	11.
XBB.1.29	93.	35.	35.	0.	9.	22.	17.	11.
XBB.1.3	91.	35.	35.	0.	8.	23.	16.	10.
XBB.1.30	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.31	95.	36.	36.	0.	8.	24.	17.	11.
XBB.1.31.1	101.	37.	37.	0.	8.	24.	19.	12.
XBB.1.31.2	96.	36.	36.	0.	8.	24.	18.	11.
XBB.1.32	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.32.1	100.	35.	35.	0.	8.	23.	19.	12.
XBB.1.33	101.	36.	36.	0.	8.	24.	18.	12.
XBB.1.34	98.	36.	36.	0.	8.	23.	16.	12.
XBB.1.34.1	100.	37.	37.	0.	8.	23.	17.	12.
XBB.1.34.2	101.	37.	37.	0.	9.	23.	17.	13.
XBB.1.35	93.	34.	34.	0.	8.	22.	16.	11.
XBB.1.36	93.	35.	35.	0.	8.	23.	15.	11.
XBB.1.37	91.	34.	34.	0.	8.	22.	15.	11.
XBB.1.37.1	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.38	91.	34.	34.	0.	8.	22.	15.	11.
XBB.1.38.1	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.39	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.4	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.40	98.	35.	35.	0.	8.	23.	17.	12.
XBB.1.4.1	94.	35.	35.	0.	8.	22.	15.	11.
XBB.1.41	95.	37.	37.	0.	8.	25.	17.	11.
XBB.1.41.1	96.	38.	38.	0.	8.	26.	17.	11.
XBB.1.41.2	100.	38.	38.	0.	8.	26.	18.	11.
XBB.1.41.3	98.	37.	37.	0.	8.	25.	17.	11.
XBB.1.4.2	98.	35.	35.	0.	8.	23.	16.	11.
XBB.1.42	95.	36.	36.	0.	8.	23.	16.	11.
XBB.1.42.1	96.	37.	37.	0.	8.	24.	16.	11.
XBB.1.42.2	97.	36.	36.	0.	8.	23.	16.	11.
XBB.1.43	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.43.1	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.44	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.44.1	96.	35.	35.	0.	8.	23.	16.	12.
XBB.1.45	91.	34.	34.	0.	8.	22.	15.	11.
XBB.1.45.1	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.46	92.	34.	34.	0.	8.	22.	16.	11.
XBB.1.47	96.	34.	34.	0.	8.	22.	18.	12.
XBB.1.47.1	101.	36.	36.	0.	9.	23.	19.	12.
XBB.1.48	95.	36.	36.	0.	8.	24.	15.	10.
XBB.1.49	95.	36.	36.	0.	8.	24.	17.	10.
XBB.1.5	92.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.1	94.	36.	36.	0.	8.	23.	15.	11.
XBB.1.5.10	95.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.100	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.101	95.	35.	35.	0.	8.	23.	15.	12.
XBB.1.5.102	97.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.103	99.	37.	37.	0.	9.	24.	16.	12.
XBB.1.5.104	95.	36.	36.	0.	9.	23.	15.	11.
XBB.1.5.105	100.	36.	36.	0.	9.	23.	18.	11.
XBB.1.5.106	98.	36.	36.	0.	8.	23.	17.	11.
XBB.1.5.107	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.108	100.	37.	37.	0.	9.	24.	16.	11.
XBB.1.5.109	98.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.11	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.110	93.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.12	94.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.13	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.14	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.15	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.16	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.17	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.18	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.19	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.2	95.	37.	37.	0.	10.	23.	15.	11.
XBB.1.5.20	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.21	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.22	95.	36.	36.	0.	9.	23.	16.	11.
XBB.1.5.23	93.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.24	93.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.25	96.	36.	36.	0.	9.	23.	15.	11.
XBB.1.5.26	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.27	97.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.28	94.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.29	99.	36.	36.	0.	8.	24.	18.	11.
XBB.1.5.3	94.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.30	94.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.31	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.32	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.33	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.34	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.35	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.36	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.37	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.38	95.	36.	36.	0.	8.	23.	16.	11.
XBB.1.5.39	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.4	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.40	94.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.41	99.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.42	97.	36.	36.	0.	9.	23.	15.	11.
XBB.1.5.43	93.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.44	100.	37.	37.	0.	8.	24.	15.	12.
XBB.1.5.45	95.	36.	36.	0.	8.	24.	15.	12.
XBB.1.5.46	96.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.47	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.48	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.49	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.5	96.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.50	98.	36.	36.	0.	8.	23.	16.	12.
XBB.1.5.51	95.	35.	35.	0.	8.	23.	16.	12.
XBB.1.5.52	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.53	99.	38.	38.	0.	9.	24.	15.	11.
XBB.1.5.54	96.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.55	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.56	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.57	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.58	98.	36.	36.	0.	9.	23.	16.	12.
XBB.1.5.59	96.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.6	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.60	96.	36.	36.	0.	9.	23.	16.	11.
XBB.1.5.61	96.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.62	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.63	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.64	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.65	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.66	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.67	94.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.68	96.	36.	36.	0.	8.	24.	15.	12.
XBB.1.5.69	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.7	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.70	103.5	37.	37.	0.	8.	25.	16.	12.
XBB.1.5.71	96.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.72	98.	36.	36.	0.	8.	24.	16.	11.
XBB.1.5.73	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.74	100.	36.	36.	0.	8.	24.	16.	12.
XBB.1.5.75	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.76	96.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.77	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.78	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.79	94.	35.	35.	0.	8.	23.	15.	12.
XBB.1.5.8	95.	35.	35.	0.	8.	23.	15.	12.
XBB.1.5.80	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.81	96.	36.	36.	0.	8.	24.	15.	11.
XBB.1.5.82	98.	36.	36.	0.	8.	24.	15.	12.
XBB.1.5.83	96.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.84	95.	36.	36.	0.	9.	23.	15.	11.
XBB.1.5.85	99.	37.	37.	0.	9.	24.	15.	12.
XBB.1.5.86	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.87	99.	36.	36.	0.	8.	24.	17.	11.
XBB.1.5.88	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.89	98.	37.	37.	0.	8.	24.	16.	12.
XBB.1.5.9	95.	35.	35.	0.	8.	23.	15.	12.
XBB.1.5.90	99.	36.	36.	0.	8.	23.	16.	11.
XBB.1.5.91	95.	36.	36.	0.	8.	23.	15.	11.
XBB.1.5.92	95.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.93	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.94	96.	36.	36.	0.	8.	23.	15.	11.
XBB.1.5.95	94.	35.	35.	0.	8.	23.	16.	11.
XBB.1.5.96	95.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.97	96.	35.	35.	0.	8.	23.	15.	11.
XBB.1.5.98	96.	36.	36.	0.	8.	23.	15.	12.
XBB.1.5.99	95.	35.	35.	0.	8.	23.	17.	11.
XBB.1.6	94.	36.	36.	0.	10.	22.	17.	11.
XBB.1.7	93.	35.	35.	0.	8.	22.	16.	11.
XBB.1.8	92.	34.	34.	0.	8.	22.	15.	11.
XBB.1.9	93.	34.	34.	0.	8.	22.	17.	11.
XBB.1.9.1	97.	35.	35.	0.	8.	23.	17.5	11.
XBB.1.9.2	97.5	35.	35.	0.	8.	23.	17.	11.5
XBB.1.9.3	95.	34.	34.	0.	8.	22.	19.	11.
XBB.1.9.4	94.	34.	34.	0.	8.	22.	17.	11.
XBB.1.9.5	94.	34.	34.	0.	8.	22.	18.	11.
XBB.1.9.6	102.	36.	36.	0.	8.	23.	19.	12.
XBB.1.9.7	99.	36.	36.	0.	8.	24.	19.	11.
XBB.2	89.	34.	34.	0.	8.	22.	15.	10.
XBB.2.1	93.	34.	34.	0.	8.	22.	15.	11.
XBB.2.10	93.	35.	35.	0.	9.	22.	15.	11.
XBB.2.11	90.	34.	34.	0.	8.	22.	15.	10.
XBB.2.11.1	93.	34.	34.	0.	8.	22.	15.	10.
XBB.2.12	93.	35.	35.	0.	8.	22.	15.	10.
XBB.2.2	95.	35.	35.	0.	8.	22.	15.	11.
XBB.2.3	97.	36.	36.	0.	8.	24.	17.5	11.
XBB.2.3.1	103.	37.	37.	0.	9.	24.	18.	12.
XBB.2.3.10	97.	36.	36.	0.	8.	24.	17.	11.
XBB.2.3.11	97.	37.	37.	0.	8.	25.	17.	11.
XBB.2.3.12	98.	37.	37.	0.	8.	25.	17.	11.5
XBB.2.3.13	97.	36.	36.	0.	8.	24.	18.	11.
XBB.2.3.14	97.	36.	36.	0.	8.	24.	18.	11.
XBB.2.3.15	97.	36.	36.	0.	8.	24.	18.	11.
XBB.2.3.16	99.	37.	37.	0.	8.	25.	18.	11.
XBB.2.3.17	101.	37.	37.	0.	8.	25.	18.	11.
XBB.2.3.18	105.	38.	38.	0.	8.	26.	17.	12.
XBB.2.3.19	99.	37.	37.	0.	9.	24.	18.	11.
XBB.2.3.2	100.	37.	37.	0.	9.	24.	18.	11.
XBB.2.3.20	99.	36.	36.	0.	8.	24.	17.	12.
XBB.2.3.21	103.	36.	36.	0.	8.	24.	19.	11.
XBB.2.3.22	100.	36.	36.	0.	8.	24.	17.	12.
XBB.2.3.3	97.	37.	37.	0.	9.	24.	17.	11.
XBB.2.3.4	98.	37.	37.	0.	8.	25.	17.	11.
XBB.2.3.5	98.	37.	37.	0.	8.	25.	17.	11.
XBB.2.3.6	100.	36.	36.	0.	8.	24.	17.	12.
XBB.2.3.7	97.	36.	36.	0.	8.	24.	18.	11.
XBB.2.3.8	100.	37.	37.	0.	8.	25.	19.	11.
XBB.2.3.9	99.	37.	37.	0.	9.	24.	17.	11.
XBB.2.4	90.	35.	35.	0.	8.	23.	15.	10.
XBB.2.5	90.	35.	35.	0.	8.	22.	15.	10.
XBB.2.6	92.	34.	34.	0.	8.	22.	15.	10.
XBB.2.6.1	93.	35.	35.	0.	8.	23.	15.	10.
XBB.2.6.2	93.	35.	35.	0.	9.	22.	15.	10.
XBB.2.6.3	95.	34.	34.	0.	8.	22.	15.	10.
XBB.2.7	90.	34.	34.	0.	8.	22.	16.	10.
XBB.2.7.1	95.	36.	36.	0.	8.	24.	17.	10.
XBB.2.8	90.	34.	34.	0.	8.	22.	15.	10.
